record_id,transport_id,record_time,temperature,is_normal
TT02067,TR0337,2025-07-06 12:00:00,2.8,true
TT02068,TR0337,2025-07-06 16:00:00,2.1,true
TT02069,TR0338,2025-10-14 00:00:00,4.4,true
TT02070,TR0338,2025-10-14 04:00:00,5.2,true
TT02071,TR0338,2025-10-14 08:00:00,5.8,true
TT02072,TR0338,2025-10-14 12:00:00,3.2,true
TT02073,TR0338,2025-10-14 16:00:00,3.6,true
TT02074,TR0338,2025-10-14 20:00:00,6.5,true
TT02075,TR0339,2025-07-21 00:00:00,2.4,true
TT02076,TR0339,2025-07-21 04:00:00,3.9,true
TT02077,TR0339,2025-07-21 08:00:00,6.8,true
TT02078,TR0339,2025-07-21 12:00:00,4.0,true
TT02079,TR0339,2025-07-21 16:00:00,2.3,true
TT02080,TR0339,2025-07-21 20:00:00,6.3,true
TT02081,TR0339,2025-07-21 24:00:00,5.5,true
TT02082,TR0340,2025-07-06 00:00:00,6.3,true
TT02083,TR0340,2025-07-06 04:00:00,5.5,true
TT02084,TR0340,2025-07-06 08:00:00,3.6,true
TT02085,TR0340,2025-07-06 12:00:00,5.3,true
TT02086,TR0340,2025-07-06 16:00:00,2.2,true
TT02087,TR0340,2025-07-06 20:00:00,5.2,true
TT02088,TR0340,2025-07-06 24:00:00,5.5,true
TT02089,TR0341,2025-08-02 00:00:00,5.1,true
TT02090,TR0341,2025-08-02 04:00:00,2.1,true
TT02091,TR0341,2025-08-02 08:00:00,4.1,true
TT02092,TR0341,2025-08-02 12:00:00,5.2,true
TT02093,TR0341,2025-08-02 16:00:00,6.4,true
TT02094,TR0341,2025-08-02 20:00:00,2.1,true
TT02095,TR0342,2025-09-01 00:00:00,3.3,true
TT02096,TR0342,2025-09-01 04:00:00,6.3,true
TT02097,TR0342,2025-09-01 08:00:00,3.5,true
TT02098,TR0342,2025-09-01 12:00:00,5.4,true
TT02099,TR0342,2025-09-01 16:00:00,6.5,true
TT02100,TR0342,2025-09-01 20:00:00,4.7,true
TT02101,TR0342,2025-09-01 24:00:00,4.7,true
TT02102,TR0342,2025-09-01 28:00:00,4.4,true
TT02103,TR0343,2025-10-08 00:00:00,3.6,true
TT02104,TR0343,2025-10-08 04:00:00,4.4,true
TT02105,TR0343,2025-10-08 08:00:00,6.5,true
TT02106,TR0343,2025-10-08 12:00:00,4.5,true
TT02107,TR0344,2025-07-15 00:00:00,3.1,true
TT02108,TR0344,2025-07-15 04:00:00,3.3,true
TT02109,TR0344,2025-07-15 08:00:00,5.8,true
TT02110,TR0344,2025-07-15 12:00:00,6.4,true
TT02111,TR0344,2025-07-15 16:00:00,5.7,true
TT02112,TR0344,2025-07-15 20:00:00,4.2,true
TT02113,TR0345,2025-10-25 00:00:00,4.0,true
TT02114,TR0345,2025-10-25 04:00:00,4.8,true
TT02115,TR0345,2025-10-25 08:00:00,5.1,true
TT02116,TR0345,2025-10-25 12:00:00,5.3,true
TT02117,TR0345,2025-10-25 16:00:00,4.9,true
TT02118,TR0345,2025-10-25 20:00:00,3.6,true
TT02119,TR0345,2025-10-25 24:00:00,2.1,true
TT02120,TR0345,2025-10-25 28:00:00,3.8,true
TT02121,TR0346,2025-11-08 00:00:00,4.3,true
TT02122,TR0346,2025-11-08 04:00:00,4.3,true
TT02123,TR0346,2025-11-08 08:00:00,5.2,true
TT02124,TR0346,2025-11-08 12:00:00,6.7,true
TT02125,TR0346,2025-11-08 16:00:00,6.8,true
TT02126,TR0346,2025-11-08 20:00:00,6.0,true
TT02127,TR0346,2025-11-08 24:00:00,5.8,true
TT02128,TR0347,2025-11-01 00:00:00,5.2,true
TT02129,TR0347,2025-11-01 04:00:00,4.9,true
TT02130,TR0347,2025-11-01 08:00:00,3.3,true
TT02131,TR0347,2025-11-01 12:00:00,5.5,true
TT02132,TR0347,2025-11-01 16:00:00,3.3,true
TT02133,TR0347,2025-11-01 20:00:00,6.0,true
TT02134,TR0348,2025-08-09 00:00:00,5.5,true
TT02135,TR0348,2025-08-09 04:00:00,6.2,true
TT02136,TR0348,2025-08-09 08:00:00,5.6,true
TT02137,TR0348,2025-08-09 12:00:00,5.5,true
TT02138,TR0348,2025-08-09 16:00:00,4.1,true
TT02139,TR0348,2025-08-09 20:00:00,5.6,true
TT02140,TR0349,2025-08-13 00:00:00,2.3,true
TT02141,TR0349,2025-08-13 04:00:00,5.5,true
TT02142,TR0349,2025-08-13 08:00:00,6.2,true
TT02143,TR0349,2025-08-13 12:00:00,5.9,true
TT02144,TR0349,2025-08-13 16:00:00,2.5,true
TT02145,TR0349,2025-08-13 20:00:00,6.1,true
TT02146,TR0349,2025-08-13 24:00:00,6.5,true
TT02147,TR0349,2025-08-13 28:00:00,3.7,true
TT02148,TR0350,2025-07-17 00:00:00,3.6,true
TT02149,TR0350,2025-07-17 04:00:00,5.0,true
TT02150,TR0350,2025-07-17 08:00:00,6.9,true
TT02151,TR0350,2025-07-17 12:00:00,5.8,true
TT02152,TR0350,2025-07-17 16:00:00,4.5,true
TT02153,TR0350,2025-07-17 20:00:00,5.8,true
TT02154,TR0351,2025-11-10 00:00:00,5.5,true
TT02155,TR0351,2025-11-10 04:00:00,3.5,true
TT02156,TR0351,2025-11-10 08:00:00,4.8,true
TT02157,TR0351,2025-11-10 12:00:00,2.8,true
TT02158,TR0351,2025-11-10 16:00:00,6.7,true
TT02159,TR0351,2025-11-10 20:00:00,5.3,true
TT02160,TR0351,2025-11-10 24:00:00,5.7,true
TT02161,TR0352,2025-11-22 00:00:00,3.8,true
TT02162,TR0352,2025-11-22 04:00:00,5.8,true
TT02163,TR0352,2025-11-22 08:00:00,3.0,true
TT02164,TR0352,2025-11-22 12:00:00,5.8,true
TT02165,TR0352,2025-11-22 16:00:00,2.9,true
TT02166,TR0353,2025-10-02 00:00:00,3.3,true
TT02167,TR0353,2025-10-02 04:00:00,4.0,true
TT02168,TR0353,2025-10-02 08:00:00,5.1,true
TT02169,TR0353,2025-10-02 12:00:00,2.1,true
TT02170,TR0353,2025-10-02 16:00:00,5.6,true
TT02171,TR0353,2025-10-02 20:00:00,6.0,true
TT02172,TR0353,2025-10-02 24:00:00,2.6,true
TT02173,TR0354,2025-09-25 00:00:00,2.6,true
TT02174,TR0354,2025-09-25 04:00:00,6.9,true
TT02175,TR0354,2025-09-25 08:00:00,5.7,true
TT02176,TR0354,2025-09-25 12:00:00,5.5,true
TT02177,TR0354,2025-09-25 16:00:00,3.9,true
TT02178,TR0354,2025-09-25 20:00:00,5.0,true
TT02179,TR0355,2025-08-19 00:00:00,2.8,true
TT02180,TR0355,2025-08-19 04:00:00,4.6,true
TT02181,TR0355,2025-08-19 08:00:00,6.3,true
TT02182,TR0355,2025-08-19 12:00:00,2.4,true
TT02183,TR0355,2025-08-19 16:00:00,6.5,true
TT02184,TR0355,2025-08-19 20:00:00,5.5,true
TT02185,TR0356,2025-11-03 00:00:00,3.5,true
TT02186,TR0356,2025-11-03 04:00:00,6.3,true
TT02187,TR0356,2025-11-03 08:00:00,2.2,true
TT02188,TR0356,2025-11-03 12:00:00,3.4,true
TT02189,TR0356,2025-11-03 16:00:00,4.7,true
TT02190,TR0356,2025-11-03 20:00:00,6.9,true
TT02191,TR0356,2025-11-03 24:00:00,3.2,true
TT02192,TR0356,2025-11-03 28:00:00,4.2,true
TT02193,TR0357,2025-07-18 00:00:00,2.9,true
TT02194,TR0357,2025-07-18 04:00:00,4.7,true
TT02195,TR0357,2025-07-18 08:00:00,4.0,true
TT02196,TR0357,2025-07-18 12:00:00,2.5,true
TT02197,TR0357,2025-07-18 16:00:00,5.0,true
TT02198,TR0357,2025-07-18 20:00:00,5.7,true
TT02199,TR0357,2025-07-18 24:00:00,6.8,true
TT02200,TR0358,2025-07-12 00:00:00,5.6,true
TT02201,TR0358,2025-07-12 04:00:00,2.6,true
TT02202,TR0358,2025-07-12 08:00:00,5.9,true
TT02203,TR0358,2025-07-12 12:00:00,6.3,true
TT02204,TR0358,2025-07-12 16:00:00,3.3,true
TT02205,TR0359,2025-11-19 00:00:00,4.8,true
TT02206,TR0359,2025-11-19 04:00:00,5.3,true
TT02207,TR0359,2025-11-19 08:00:00,6.3,true
TT02208,TR0359,2025-11-19 12:00:00,2.3,true
TT02209,TR0359,2025-11-19 16:00:00,4.5,true
TT02210,TR0359,2025-11-19 20:00:00,2.2,true
TT02211,TR0359,2025-11-19 24:00:00,3.8,true
TT02212,TR0360,2025-07-06 00:00:00,4.6,true
TT02213,TR0360,2025-07-06 04:00:00,2.7,true
TT02214,TR0360,2025-07-06 08:00:00,2.9,true
TT02215,TR0360,2025-07-06 12:00:00,4.8,true
TT02216,TR0360,2025-07-06 16:00:00,6.5,true
TT02217,TR0360,2025-07-06 20:00:00,6.4,true
TT02218,TR0360,2025-07-06 24:00:00,6.9,true
TT02219,TR0361,2025-10-07 00:00:00,5.5,true
TT02220,TR0361,2025-10-07 04:00:00,2.1,true
TT02221,TR0361,2025-10-07 08:00:00,3.3,true
TT02222,TR0361,2025-10-07 12:00:00,3.5,true
TT02223,TR0361,2025-10-07 16:00:00,3.0,true
TT02224,TR0362,2025-11-13 00:00:00,3.9,true
TT02225,TR0362,2025-11-13 04:00:00,2.1,true
TT02226,TR0362,2025-11-13 08:00:00,5.1,true
TT02227,TR0362,2025-11-13 12:00:00,6.2,true
TT02228,TR0362,2025-11-13 16:00:00,2.0,true
TT02229,TR0362,2025-11-13 20:00:00,3.7,true
TT02230,TR0362,2025-11-13 24:00:00,6.1,true
TT02231,TR0363,2025-11-23 00:00:00,3.9,true
TT02232,TR0363,2025-11-23 04:00:00,2.9,true
TT02233,TR0363,2025-11-23 08:00:00,2.7,true
TT02234,TR0363,2025-11-23 12:00:00,4.0,true
TT02235,TR0363,2025-11-23 16:00:00,4.1,true
TT02236,TR0363,2025-11-23 20:00:00,4.9,true
TT02237,TR0363,2025-11-23 24:00:00,2.8,true
TT02238,TR0364,2025-07-01 00:00:00,2.1,true
TT02239,TR0364,2025-07-01 04:00:00,6.5,true
TT02240,TR0364,2025-07-01 08:00:00,5.6,true
TT02241,TR0364,2025-07-01 12:00:00,6.4,true
TT02242,TR0364,2025-07-01 16:00:00,2.5,true
TT02243,TR0365,2025-10-25 00:00:00,6.8,true
TT02244,TR0365,2025-10-25 04:00:00,5.7,true
TT02245,TR0365,2025-10-25 08:00:00,6.3,true
TT02246,TR0365,2025-10-25 12:00:00,2.9,true
TT02247,TR0365,2025-10-25 16:00:00,6.4,true
TT02248,TR0365,2025-10-25 20:00:00,5.3,true
TT02249,TR0365,2025-10-25 24:00:00,5.7,true
TT02250,TR0366,2025-11-15 00:00:00,2.4,true
TT02251,TR0366,2025-11-15 04:00:00,5.2,true
TT02252,TR0366,2025-11-15 08:00:00,2.8,true
TT02253,TR0366,2025-11-15 12:00:00,2.4,true
TT02254,TR0366,2025-11-15 16:00:00,5.6,true
TT02255,TR0367,2025-07-12 00:00:00,3.0,true
TT02256,TR0367,2025-07-12 04:00:00,2.9,true
TT02257,TR0367,2025-07-12 08:00:00,2.1,true
TT02258,TR0367,2025-07-12 12:00:00,4.4,true
TT02259,TR0367,2025-07-12 16:00:00,6.1,true
TT02260,TR0367,2025-07-12 20:00:00,6.0,true
TT02261,TR0368,2025-11-12 00:00:00,3.3,true
TT02262,TR0368,2025-11-12 04:00:00,2.6,true
TT02263,TR0368,2025-11-12 08:00:00,5.0,true
TT02264,TR0368,2025-11-12 12:00:00,6.9,true
TT02265,TR0368,2025-11-12 16:00:00,5.4,true
TT02266,TR0368,2025-11-12 20:00:00,2.4,true
TT02267,TR0368,2025-11-12 24:00:00,5.4,true
TT02268,TR0368,2025-11-12 28:00:00,3.4,true
TT02269,TR0369,2025-11-16 00:00:00,3.7,true
TT02270,TR0369,2025-11-16 04:00:00,2.6,true
TT02271,TR0369,2025-11-16 08:00:00,3.6,true
TT02272,TR0369,2025-11-16 12:00:00,3.6,true
TT02273,TR0369,2025-11-16 16:00:00,4.4,true
TT02274,TR0369,2025-11-16 20:00:00,5.2,true
TT02275,TR0370,2025-11-07 00:00:00,4.0,true
TT02276,TR0370,2025-11-07 04:00:00,6.8,true
TT02277,TR0370,2025-11-07 08:00:00,5.5,true
TT02278,TR0370,2025-11-07 12:00:00,6.6,true
TT02279,TR0370,2025-11-07 16:00:00,2.9,true
TT02280,TR0371,2025-10-11 00:00:00,6.7,true
TT02281,TR0371,2025-10-11 04:00:00,5.5,true
TT02282,TR0371,2025-10-11 08:00:00,3.1,true
TT02283,TR0371,2025-10-11 12:00:00,2.3,true
TT02284,TR0372,2025-09-15 00:00:00,2.3,true
TT02285,TR0372,2025-09-15 04:00:00,2.8,true
TT02286,TR0372,2025-09-15 08:00:00,2.2,true
TT02287,TR0372,2025-09-15 12:00:00,2.3,true
TT02288,TR0372,2025-09-15 16:00:00,6.2,true
TT02289,TR0372,2025-09-15 20:00:00,6.2,true
TT02290,TR0373,2025-10-24 00:00:00,4.0,true
TT02291,TR0373,2025-10-24 04:00:00,5.7,true
TT02292,TR0373,2025-10-24 08:00:00,5.3,true
TT02293,TR0373,2025-10-24 12:00:00,6.3,true
TT02294,TR0373,2025-10-24 16:00:00,3.1,true
TT02295,TR0373,2025-10-24 20:00:00,3.2,true
TT02296,TR0374,2025-07-15 00:00:00,5.0,true
TT02297,TR0374,2025-07-15 04:00:00,3.3,true
TT02298,TR0374,2025-07-15 08:00:00,5.5,true
TT02299,TR0374,2025-07-15 12:00:00,6.3,true
TT02300,TR0374,2025-07-15 16:00:00,2.9,true
TT02301,TR0375,2025-11-24 00:00:00,4.4,true
TT02302,TR0375,2025-11-24 04:00:00,4.3,true
TT02303,TR0375,2025-11-24 08:00:00,5.5,true
TT02304,TR0375,2025-11-24 12:00:00,6.2,true
TT02305,TR0375,2025-11-24 16:00:00,4.4,true
TT02306,TR0375,2025-11-24 20:00:00,4.3,true
TT02307,TR0375,2025-11-24 24:00:00,2.3,true
TT02308,TR0375,2025-11-24 28:00:00,2.4,true
TT02309,TR0376,2025-07-04 00:00:00,2.6,true
TT02310,TR0376,2025-07-04 04:00:00,6.3,true
TT02311,TR0376,2025-07-04 08:00:00,3.5,true
TT02312,TR0376,2025-07-04 12:00:00,2.4,true
TT02313,TR0376,2025-07-04 16:00:00,6.8,true
TT02314,TR0376,2025-07-04 20:00:00,6.9,true
TT02315,TR0377,2025-11-22 00:00:00,6.0,true
TT02316,TR0377,2025-11-22 04:00:00,6.9,true
TT02317,TR0377,2025-11-22 08:00:00,2.5,true
TT02318,TR0377,2025-11-22 12:00:00,6.6,true
TT02319,TR0377,2025-11-22 16:00:00,6.0,true
TT02320,TR0378,2025-10-17 00:00:00,6.5,true
TT02321,TR0378,2025-10-17 04:00:00,2.9,true
TT02322,TR0378,2025-10-17 08:00:00,6.8,true
TT02323,TR0378,2025-10-17 12:00:00,4.3,true
TT02324,TR0378,2025-10-17 16:00:00,5.9,true
TT02325,TR0378,2025-10-17 20:00:00,2.5,true
TT02326,TR0378,2025-10-17 24:00:00,4.9,true
TT02327,TR0379,2025-10-01 00:00:00,4.2,true
TT02328,TR0379,2025-10-01 04:00:00,3.7,true
TT02329,TR0379,2025-10-01 08:00:00,5.4,true
TT02330,TR0379,2025-10-01 12:00:00,2.3,true
TT02331,TR0379,2025-10-01 16:00:00,3.0,true
TT02332,TR0379,2025-10-01 20:00:00,7.0,true
TT02333,TR0379,2025-10-01 24:00:00,3.6,true
TT02334,TR0379,2025-10-01 28:00:00,7.0,true
TT02335,TR0380,2025-07-21 00:00:00,4.2,true
TT02336,TR0380,2025-07-21 04:00:00,3.1,true
TT02337,TR0380,2025-07-21 08:00:00,4.7,true
TT02338,TR0380,2025-07-21 12:00:00,4.1,true
TT02339,TR0380,2025-07-21 16:00:00,6.9,true
TT02340,TR0380,2025-07-21 20:00:00,6.9,true
TT02341,TR0381,2025-10-13 00:00:00,2.6,true
TT02342,TR0381,2025-10-13 04:00:00,5.6,true
TT02343,TR0381,2025-10-13 08:00:00,5.6,true
TT02344,TR0381,2025-10-13 12:00:00,5.3,true
TT02345,TR0381,2025-10-13 16:00:00,5.9,true
TT02346,TR0381,2025-10-13 20:00:00,5.5,true
TT02347,TR0381,2025-10-13 24:00:00,6.4,true
TT02348,TR0382,2025-08-14 00:00:00,6.2,true
TT02349,TR0382,2025-08-14 04:00:00,6.6,true
TT02350,TR0382,2025-08-14 08:00:00,3.6,true
TT02351,TR0382,2025-08-14 12:00:00,3.4,true
TT02352,TR0382,2025-08-14 16:00:00,5.3,true
TT02353,TR0383,2025-08-24 00:00:00,4.1,true
TT02354,TR0383,2025-08-24 04:00:00,5.8,true
TT02355,TR0383,2025-08-24 08:00:00,6.4,true
TT02356,TR0383,2025-08-24 12:00:00,6.4,true
TT02357,TR0383,2025-08-24 16:00:00,6.6,true
TT02358,TR0384,2025-09-09 00:00:00,3.8,true
TT02359,TR0384,2025-09-09 04:00:00,4.6,true
TT02360,TR0384,2025-09-09 08:00:00,5.3,true
TT02361,TR0384,2025-09-09 12:00:00,4.0,true
TT02362,TR0384,2025-09-09 16:00:00,2.1,true
TT02363,TR0385,2025-09-17 00:00:00,5.1,true
TT02364,TR0385,2025-09-17 04:00:00,5.8,true
TT02365,TR0385,2025-09-17 08:00:00,6.1,true
TT02366,TR0385,2025-09-17 12:00:00,2.2,true
TT02367,TR0385,2025-09-17 16:00:00,4.0,true
TT02368,TR0385,2025-09-17 20:00:00,3.4,true
TT02369,TR0385,2025-09-17 24:00:00,3.3,true
TT02370,TR0386,2025-08-19 00:00:00,5.2,true
TT02371,TR0386,2025-08-19 04:00:00,4.3,true
TT02372,TR0386,2025-08-19 08:00:00,5.1,true
TT02373,TR0386,2025-08-19 12:00:00,6.6,true
TT02374,TR0386,2025-08-19 16:00:00,5.5,true
TT02375,TR0386,2025-08-19 20:00:00,3.7,true
TT02376,TR0386,2025-08-19 24:00:00,4.5,true
TT02377,TR0386,2025-08-19 28:00:00,2.6,true
TT02378,TR0387,2025-08-24 00:00:00,2.5,true
TT02379,TR0387,2025-08-24 04:00:00,4.3,true
TT02380,TR0387,2025-08-24 08:00:00,4.1,true
TT02381,TR0387,2025-08-24 12:00:00,4.0,true
TT02382,TR0387,2025-08-24 16:00:00,4.5,true
TT02383,TR0388,2025-10-05 00:00:00,6.3,true
TT02384,TR0388,2025-10-05 04:00:00,2.9,true
TT02385,TR0388,2025-10-05 08:00:00,2.2,true
TT02386,TR0388,2025-10-05 12:00:00,4.9,true
TT02387,TR0388,2025-10-05 16:00:00,5.9,true
TT02388,TR0388,2025-10-05 20:00:00,3.3,true
TT02389,TR0388,2025-10-05 24:00:00,2.1,true
TT02390,TR0389,2025-07-14 00:00:00,4.6,true
TT02391,TR0389,2025-07-14 04:00:00,3.6,true
TT02392,TR0389,2025-07-14 08:00:00,3.0,true
TT02393,TR0389,2025-07-14 12:00:00,6.4,true
TT02394,TR0389,2025-07-14 16:00:00,5.1,true
TT02395,TR0389,2025-07-14 20:00:00,5.0,true
TT02396,TR0390,2025-07-13 00:00:00,2.8,true
TT02397,TR0390,2025-07-13 04:00:00,3.4,true
TT02398,TR0390,2025-07-13 08:00:00,6.0,true
TT02399,TR0390,2025-07-13 12:00:00,4.1,true
TT02400,TR0390,2025-07-13 16:00:00,6.2,true
TT02401,TR0390,2025-07-13 20:00:00,4.8,true
TT02402,TR0391,2025-09-13 00:00:00,2.7,true
TT02403,TR0391,2025-09-13 04:00:00,6.5,true
TT02404,TR0391,2025-09-13 08:00:00,5.3,true
TT02405,TR0391,2025-09-13 12:00:00,3.6,true
TT02406,TR0391,2025-09-13 16:00:00,6.5,true
TT02407,TR0391,2025-09-13 20:00:00,5.2,true
TT02408,TR0391,2025-09-13 24:00:00,5.4,true
TT02409,TR0391,2025-09-13 28:00:00,6.8,true
TT02410,TR0392,2025-09-17 00:00:00,5.6,true
TT02411,TR0392,2025-09-17 04:00:00,4.8,true
TT02412,TR0392,2025-09-17 08:00:00,4.4,true
TT02413,TR0392,2025-09-17 12:00:00,2.7,true
TT02414,TR0392,2025-09-17 16:00:00,4.8,true
TT02415,TR0393,2025-07-15 00:00:00,6.4,true
TT02416,TR0393,2025-07-15 04:00:00,4.0,true
TT02417,TR0393,2025-07-15 08:00:00,2.7,true
TT02418,TR0393,2025-07-15 12:00:00,5.8,true
TT02419,TR0393,2025-07-15 16:00:00,4.0,true
TT02420,TR0394,2025-10-10 00:00:00,6.5,true
TT02421,TR0394,2025-10-10 04:00:00,3.9,true
TT02422,TR0394,2025-10-10 08:00:00,2.5,true
TT02423,TR0394,2025-10-10 12:00:00,3.3,true
TT02424,TR0394,2025-10-10 16:00:00,5.8,true
TT02425,TR0394,2025-10-10 20:00:00,4.2,true
TT02426,TR0394,2025-10-10 24:00:00,2.7,true
TT02427,TR0395,2025-07-19 00:00:00,4.0,true
TT02428,TR0395,2025-07-19 04:00:00,4.5,true
TT02429,TR0395,2025-07-19 08:00:00,6.8,true
TT02430,TR0395,2025-07-19 12:00:00,4.3,true
TT02431,TR0395,2025-07-19 16:00:00,3.5,true
TT02432,TR0396,2025-10-23 00:00:00,6.3,true
TT02433,TR0396,2025-10-23 04:00:00,5.6,true
TT02434,TR0396,2025-10-23 08:00:00,2.2,true
TT02435,TR0396,2025-10-23 12:00:00,3.0,true
TT02436,TR0396,2025-10-23 16:00:00,4.4,true
TT02437,TR0396,2025-10-23 20:00:00,4.0,true
TT02438,TR0396,2025-10-23 24:00:00,2.7,true
TT02439,TR0397,2025-10-19 00:00:00,5.5,true
TT02440,TR0397,2025-10-19 04:00:00,5.2,true
TT02441,TR0397,2025-10-19 08:00:00,6.3,true
TT02442,TR0397,2025-10-19 12:00:00,4.1,true
TT02443,TR0397,2025-10-19 16:00:00,4.5,true
TT02444,TR0397,2025-10-19 20:00:00,3.5,true
TT02445,TR0398,2025-08-13 00:00:00,4.8,true
TT02446,TR0398,2025-08-13 04:00:00,2.0,true
TT02447,TR0398,2025-08-13 08:00:00,3.6,true
TT02448,TR0398,2025-08-13 12:00:00,5.3,true
TT02449,TR0398,2025-08-13 16:00:00,2.6,true
TT02450,TR0398,2025-08-13 20:00:00,4.8,true
TT02451,TR0399,2025-11-23 00:00:00,3.3,true
TT02452,TR0399,2025-11-23 04:00:00,5.6,true
TT02453,TR0399,2025-11-23 08:00:00,6.0,true
TT02454,TR0399,2025-11-23 12:00:00,6.4,true
TT02455,TR0399,2025-11-23 16:00:00,4.2,true
TT02456,TR0399,2025-11-23 20:00:00,6.6,true
TT02457,TR0399,2025-11-23 24:00:00,3.4,true
TT02458,TR0399,2025-11-23 28:00:00,6.7,true
TT02459,TR0400,2025-07-08 00:00:00,4.7,true
TT02460,TR0400,2025-07-08 04:00:00,4.2,true
TT02461,TR0400,2025-07-08 08:00:00,6.3,true
TT02462,TR0400,2025-07-08 12:00:00,5.3,true
TT02463,TR0400,2025-07-08 16:00:00,5.9,true
TT02464,TR0401,2025-07-20 00:00:00,6.7,true
TT02465,TR0401,2025-07-20 04:00:00,6.8,true
TT02466,TR0401,2025-07-20 08:00:00,2.1,true
TT02467,TR0401,2025-07-20 12:00:00,3.7,true
TT02468,TR0401,2025-07-20 16:00:00,3.0,true
TT02469,TR0401,2025-07-20 20:00:00,2.7,true
TT02470,TR0401,2025-07-20 24:00:00,2.9,true
TT02471,TR0401,2025-07-20 28:00:00,3.0,true
TT02472,TR0402,2025-10-13 00:00:00,4.7,true
TT02473,TR0402,2025-10-13 04:00:00,3.1,true
TT02474,TR0402,2025-10-13 08:00:00,5.8,true
TT02475,TR0402,2025-10-13 12:00:00,3.3,true
TT02476,TR0402,2025-10-13 16:00:00,5.1,true
TT02477,TR0402,2025-10-13 20:00:00,4.3,true
TT02478,TR0403,2025-10-16 00:00:00,3.7,true
TT02479,TR0403,2025-10-16 04:00:00,6.6,true
TT02480,TR0403,2025-10-16 08:00:00,5.3,true
TT02481,TR0403,2025-10-16 12:00:00,5.5,true
TT02482,TR0403,2025-10-16 16:00:00,4.2,true
TT02483,TR0403,2025-10-16 20:00:00,3.9,true
TT02484,TR0403,2025-10-16 24:00:00,4.8,true
TT02485,TR0404,2025-09-21 00:00:00,4.7,true
TT02486,TR0404,2025-09-21 04:00:00,3.7,true
TT02487,TR0404,2025-09-21 08:00:00,4.9,true
TT02488,TR0404,2025-09-21 12:00:00,6.7,true
TT02489,TR0404,2025-09-21 16:00:00,6.5,true
TT02490,TR0404,2025-09-21 20:00:00,4.4,true
TT02491,TR0404,2025-09-21 24:00:00,6.7,true
TT02492,TR0405,2025-09-05 00:00:00,3.3,true
TT02493,TR0405,2025-09-05 04:00:00,2.9,true
TT02494,TR0405,2025-09-05 08:00:00,2.0,true
TT02495,TR0405,2025-09-05 12:00:00,2.4,true
TT02496,TR0405,2025-09-05 16:00:00,5.5,true
TT02497,TR0405,2025-09-05 20:00:00,4.9,true
TT02498,TR0405,2025-09-05 24:00:00,2.4,true
TT02499,TR0405,2025-09-05 28:00:00,5.3,true
TT02500,TR0406,2025-11-20 00:00:00,12.5,false
TT02501,TR0406,2025-11-20 04:00:00,12.9,false
TT02502,TR0406,2025-11-20 08:00:00,3.5,true
TT02503,TR0406,2025-11-20 12:00:00,6.1,true
TT02504,TR0406,2025-11-20 16:00:00,5.2,true
TT02505,TR0406,2025-11-20 20:00:00,4.2,true
TT02506,TR0406,2025-11-20 24:00:00,6.8,true
TT02507,TR0406,2025-11-20 28:00:00,16.2,false
TT02508,TR0407,2025-09-01 00:00:00,6.0,true
TT02509,TR0407,2025-09-01 04:00:00,3.7,true
TT02510,TR0407,2025-09-01 08:00:00,3.1,true
TT02511,TR0407,2025-09-01 12:00:00,3.9,true
TT02512,TR0407,2025-09-01 16:00:00,6.5,true
TT02513,TR0408,2025-08-18 00:00:00,6.1,true
TT02514,TR0408,2025-08-18 04:00:00,4.9,true
TT02515,TR0408,2025-08-18 08:00:00,2.8,true
TT02516,TR0408,2025-08-18 12:00:00,6.8,true
TT02517,TR0408,2025-08-18 16:00:00,2.6,true
TT02518,TR0408,2025-08-18 20:00:00,2.8,true
TT02519,TR0408,2025-08-18 24:00:00,5.7,true
TT02520,TR0408,2025-08-18 28:00:00,4.5,true
TT02521,TR0409,2025-11-24 00:00:00,5.6,true
TT02522,TR0409,2025-11-24 04:00:00,2.2,true
TT02523,TR0409,2025-11-24 08:00:00,2.0,true
TT02524,TR0409,2025-11-24 12:00:00,3.7,true
TT02525,TR0409,2025-11-24 16:00:00,7.0,true
TT02526,TR0409,2025-11-24 20:00:00,4.0,true
TT02527,TR0409,2025-11-24 24:00:00,4.7,true
TT02528,TR0409,2025-11-24 28:00:00,5.4,true
TT02529,TR0410,2025-09-10 00:00:00,3.8,true
TT02530,TR0410,2025-09-10 04:00:00,5.6,true
TT02531,TR0410,2025-09-10 08:00:00,2.5,true
TT02532,TR0410,2025-09-10 12:00:00,3.7,true
TT02533,TR0410,2025-09-10 16:00:00,5.0,true
TT02534,TR0410,2025-09-10 20:00:00,5.3,true
TT02535,TR0410,2025-09-10 24:00:00,4.3,true
TT02536,TR0411,2025-07-08 00:00:00,4.9,true
TT02537,TR0411,2025-07-08 04:00:00,3.0,true
TT02538,TR0411,2025-07-08 08:00:00,5.1,true
TT02539,TR0411,2025-07-08 12:00:00,4.1,true
TT02540,TR0412,2025-07-20 00:00:00,3.6,true
TT02541,TR0412,2025-07-20 04:00:00,2.3,true
TT02542,TR0412,2025-07-20 08:00:00,4.6,true
TT02543,TR0412,2025-07-20 12:00:00,3.6,true
TT02544,TR0413,2025-11-16 00:00:00,5.5,true
TT02545,TR0413,2025-11-16 04:00:00,6.9,true
TT02546,TR0413,2025-11-16 08:00:00,3.4,true
TT02547,TR0413,2025-11-16 12:00:00,4.3,true
TT02548,TR0413,2025-11-16 16:00:00,5.6,true
